,match_id,game_time,game_duration,player0,player1,player2,player3,player4,player5,player6,player7,player8,player9
203,NA1_4205811187,1644000621976,2175,Zeri,LeeSin,Yasuo,Ashe,Pyke,Cassiopeia,Graves,Ahri,Jinx,Nami
204,NA1_4205747484,1643998668362,1506,Akshan,JarvanIV,Katarina,Zeri,Blitzcrank,Irelia,LeeSin,Ahri,Jinx,Lux
205,NA1_4203785502,1643845117587,1487,Teemo,Viego,Vex,Vayne,Rakan,Irelia,Sejuani,Gragas,Ashe,Janna
206,NA1_4197399709,1643430615464,969,Garen,Nunu,Aatrox,Twitch,Yuumi,Jayce,Trundle,Corki,Zeri,Senna
207,NA1_4190422989,1642986708813,2185,Urgot,Kindred,Fizz,Jhin,Soraka,Aatrox,Graves,Viktor,Ezreal,Taric
208,NA1_4189161802,1642899957755,1879,Corki,Zed,Fizz,Jhin,Rakan,Nasus,MasterYi,Vex,Draven,Janna
209,NA1_4189095083,1642897701101,1913,Sett,Diana,Viktor,Xayah,Rakan,Aatrox,Ekko,Jayce,Samira,Zyra
210,NA1_4229820005,1645776046309,2160,Gwen,Shaco,Qiyana,Draven,Blitzcrank,Camille,Evelynn,Zoe,Ashe,Galio
211,NA1_4229755732,1645773743195,1757,Jayce,Shaco,Akshan,Kaisa,Leona,Malphite,Evelynn,Viktor,Jhin,Blitzcrank
212,NA1_4229770264,1645771604302,1872,Ornn,Vi,Orianna,Sivir,Nami,Aatrox,Evelynn,Yone,Lucian,Braum
213,NA1_4229684782,1645769038735,2170,Camille,Evelynn,Yasuo,Ezreal,Twitch,Kled,Warwick,Sylas,Jhin,Renata
214,NA1_4229618831,1645766903347,1707,Graves,Rammus,Ahri,TahmKench,Senna,Gwen,Evelynn,Zed,Caitlyn,Morgana
215,NA1_4229641691,1645764817246,1803,Akali,Olaf,Irelia,Jinx,Seraphine,Camille,Evelynn,Zed,Lucian,Lux
216,NA1_4229596701,1645763321712,1085,Volibear,Evelynn,Yasuo,Kaisa,Thresh,Irelia,MasterYi,Swain,Vayne,Pyke
217,NA1_4229591591,1645761822979,1162,Gnar,LeeSin,Viktor,Samira,Karma,Sett,Evelynn,Zed,Twitch,Neeko
218,NA1_4229494803,1645759568315,1869,Gwen,Evelynn,Qiyana,Lucian,Nautilus,DrMundo,Shaco,Vladimir,Jinx,Pyke
219,NA1_4230794487,1645849018744,1284,Graves,Diana,Akali,Caitlyn,Leona,Jayce,Ekko,Irelia,Veigar,Morgana
220,NA1_4230340134,1645829059342,2295,Sylas,LeeSin,Annie,Jinx,Senna,Graves,Kayn,Ahri,Yone,Blitzcrank
221,NA1_4230255543,1645826854573,1839,Jayce,Vi,Akali,Varus,Soraka,Gnar,Hecarim,Annie,Vayne,Thresh
222,NA1_4230147360,1645823088442,1463,Fiora,Ekko,Ahri,Tristana,Lulu,Riven,Gwen,Sylas,Twitch,Nami
223,NA1_4223812638,1645338946917,2003,Graves,Gwen,Viktor,Kalista,Lux,Fiora,Kindred,Sylas,Samira,Thresh
224,NA1_4223706205,1645336624667,1746,Volibear,Diana,Syndra,Tristana,Leona,Gnar,LeeSin,Viktor,Kalista,Pyke
225,NA1_4223658948,1645334604325,1560,Illaoi,Nunu,Katarina,Vayne,Thresh,Gnar,Diana,Qiyana,Samira,Nautilus
226,NA1_4223629362,1645332114943,2060,Vladimir,FiddleSticks,Zilean,Draven,Thresh,Riven,Graves,Galio,Zeri,Soraka
227,NA1_4221796779,1645322111866,2301,Camille,Khazix,Sylas,Twitch,Nautilus,Renekton,LeeSin,Leblanc,Samira,Blitzcrank
228,NA1_4223134612,1645303870314,1505,MonkeyKing,Gwen,Ahri,Zeri,Amumu,Gangplank,Graves,Zilean,Jinx,Lulu
229,NA1_4223130500,1645302170374,1210,Tryndamere,LeeSin,Vex,Senna,Renata,Camille,Zed,Cassiopeia,Jhin,Rell
230,NA1_4223063584,1645299083114,2283,Teemo,Skarner,Gangplank,Ezreal,Bard,Shen,Hecarim,Brand,Seraphine,Senna
231,NA1_4222774395,1645263266795,1495,Irelia,Khazix,Ziggs,Twitch,Lulu,Fiora,Ekko,Ahri,Jinx,Janna
232,NA1_4222750917,1645260798672,1929,Teemo,Graves,Ahri,Lucian,Nami,Malphite,LeeSin,Swain,Vayne,Braum
233,NA1_4230062288,1645813774391,914,Aatrox,FiddleSticks,Azir,Caitlyn,Morgana,Shen,Diana,AurelionSol,Jhin,Renata
234,NA1_4229694592,1645769161432,1002,Sion,RekSai,Katarina,Vayne,Blitzcrank,Gangplank,Diana,Akshan,KogMaw,Braum
235,NA1_4229608859,1645766836041,1945,Sion,RekSai,Katarina,KogMaw,Braum,Graves,Hecarim,Yasuo,Ezreal,Lux
236,NA1_4229602130,1645764652460,1637,Riven,Graves,Katarina,Tristana,Lulu,Fiora,RekSai,Anivia,Vayne,Morgana
237,NA1_4229493659,1645759195692,1892,Camille,Diana,Yasuo,Samira,Thresh,MonkeyKing,Poppy,Vladimir,Jhin,Nautilus
238,NA1_4229476488,1645757419537,1409,Urgot,Diana,Qiyana,MissFortune,Karma,Fiora,Viego,Ekko,Jinx,Renata
239,NA1_4229470269,1645755512187,1326,Shen,Diana,Leblanc,Caitlyn,Renata,Rumble,Kayn,Yone,Ezreal,Lux
240,NA1_4229414983,1645753938915,1311,Gwen,Graves,Ahri,Jinx,TahmKench,Kayle,Kindred,Zed,Ziggs,Nami
241,NA1_4229332348,1645749238769,1292,Jax,Graves,Katarina,Jhin,Karma,Gangplank,MasterYi,Ekko,Ezreal,Leona
242,NA1_4229288199,1645747675639,929,Gwen,RekSai,Katarina,Xayah,Nautilus,Aatrox,Zed,Cassiopeia,Jinx,Karma
243,NA1_4229273506,1645745388537,1773,DrMundo,RekSai,Katarina,Samira,Blitzcrank,Vayne,Khazix,Akali,Xayah,Rakan
244,NA1_4229227145,1645742675608,1779,Yorick,Diana,Vladimir,Jinx,Janna,Karma,Ekko,Yasuo,Samira,Rell
245,NA1_4229231528,1645740216227,2127,Shen,Ekko,Chogath,Ezreal,Renata,Fiora,Diana,Graves,Zeri,Zyra
246,NA1_4229138806,1645738326906,1431,Kled,Zac,Anivia,Ezreal,Thresh,Jax,MasterYi,Ryze,Samira,Bard
247,NA1_4229172972,1645735981200,1540,Camille,FiddleSticks,Graves,Lucian,Zilean,XinZhao,DrMundo,Talon,Zeri,Taliyah
248,NA1_4229129986,1645733779368,1797,Urgot,Hecarim,Ahri,Draven,Lulu,Ornn,Kayn,Anivia,Jhin,Zyra
249,NA1_4229076093,1645731638619,1706,Mordekaiser,Khazix,Yone,Jhin,Soraka,Illaoi,MasterYi,Ahri,KogMaw,Lulu
250,NA1_4229073343,1645729726859,1357,Fiora,Diana,Graves,Lucian,Thresh,Sett,Ekko,Swain,Twitch,Yuumi
251,NA1_4228813005,1645689558863,1741,Malphite,Kayn,Ahri,Jinx,Pyke,Aatrox,Nunu,Akali,Ezreal,Yuumi
252,NA1_4228738133,1645686841573,2169,Aatrox,Viego,Katarina,Aphelios,Thresh,Quinn,Hecarim,Malzahar,Ezreal,Zilean
253,NA1_4230835013,1645849538134,1503,Chogath,Khazix,Sylas,Ashe,Pyke,Darius,Gwen,Ezreal,Caitlyn,Renata
254,NA1_4229422709,1645755885082,1946,Garen,Khazix,Kassadin,Ezreal,Renata,Teemo,Nocturne,Yone,Pyke,Ahri
255,NA1_4227310329,1645583297069,1509,Fiora,Udyr,Lissandra,Jhin,Zilean,Graves,RekSai,Lux,Vayne,Pyke
256,NA1_4225915867,1645490578308,1860,Akali,LeeSin,Anivia,Vayne,Nautilus,Chogath,Ivern,Ahri,Twitch,Pyke
257,NA1_4225702263,1645473733401,2196,Shyvana,Hecarim,Veigar,Aphelios,Nautilus,Jax,Graves,Varus,Jinx,Karma
258,NA1_4225567432,1645466171930,1653,Jayce,XinZhao,Anivia,Varus,Blitzcrank,Urgot,Vi,Akshan,Draven,Pyke
259,NA1_4225574481,1645464543202,1149,Sylas,Kindred,Veigar,Ashe,Pantheon,Kayle,Kayn,Viktor,Zeri,Pyke
260,NA1_4225589928,1645462340687,1529,Mordekaiser,Diana,Zed,Twitch,Renata,Volibear,Kayn,Riven,Jhin,Pyke
261,NA1_4224997616,1645413613837,1759,Irelia,Kayn,Akshan,Zeri,Yuumi,Quinn,Evelynn,Leblanc,Caitlyn,Lux
262,NA1_4224951275,1645411507230,1621,Chogath,Nocturne,Malzahar,Jinx,Renata,Garen,MonkeyKing,Leblanc,Jhin,Blitzcrank
263,NA1_4223568415,1645329194216,1374,Fiora,Graves,Brand,Jinx,Nautilus,Garen,Diana,Camille,Lucian,Swain
264,NA1_4210683928,1644307465225,2115,Camille,Viego,Xerath,Ezreal,Soraka,Gwen,Shaco,Talon,Kaisa,Pyke
265,NA1_4210151934,1644278950946,2132,XinZhao,Graves,Veigar,MissFortune,Lux,Aatrox,Lillia,Lucian,Ashe,Pyke
266,NA1_4210106205,1644276914640,1431,Tristana,MasterYi,Yone,Samira,Nautilus,Sion,XinZhao,Lux,Ezreal,Pyke
267,NA1_4210004238,1644271634536,2512,Garen,Vi,Orianna,Gnar,Janna,Yorick,Karthus,Vayne,Kaisa,Leona
268,NA1_4209956375,1644268036851,2464,Nasus,Ekko,Zac,Jinx,Shaco,Aatrox,Amumu,Talon,Jhin,Sona
269,NA1_4209695360,1644226894458,2203,Lillia,Viego,Qiyana,Xerath,Thresh,Graves,Warwick,Akshan,Ezreal,Nautilus
270,NA1_4209642860,1644223853596,2629,Riven,Nidalee,Galio,Yasuo,Xerath,Mordekaiser,LeeSin,Zed,Tristana,Nautilus
271,NA1_4209631958,1644218405933,2570,Tryndamere,Rammus,Ahri,Caitlyn,Lux,XinZhao,Graves,Zoe,Xerath,Senna
272,NA1_4208857704,1644190450315,1212,Renekton,Viego,Syndra,Ezreal,Bard,Tryndamere,Graves,Ahri,Kaisa,Alistar
273,NA1_4207926851,1644125011654,1538,Sion,Viego,Ahri,Jinx,Lulu,Nasus,XinZhao,Viktor,Zeri,Zilean
274,NA1_4207592613,1644107331444,1624,Aatrox,Zac,Viktor,Vayne,Lulu,Irelia,Graves,Zeri,Aphelios,Thresh
275,NA1_4207524846,1644104620001,1613,Olaf,Shaco,Ahri,Samira,Nautilus,Gangplank,Viego,Anivia,Ezreal,Janna
276,NA1_4207499145,1644102600714,1343,Gwen,Trundle,Qiyana,Zeri,Senna,Camille,Karthus,Annie,Ezreal,Yuumi
277,NA1_4207442746,1644100004973,1962,Sett,Zac,Zed,Swain,Xerath,Aatrox,Ekko,Vex,Ezreal,Ashe
278,NA1_4206316708,1644019693939,2056,Ornn,Hecarim,Veigar,Zeri,Zilean,Garen,Viego,Neeko,Yasuo,Janna
279,NA1_4206038121,1644012884947,1540,Nasus,Viego,Fizz,Kaisa,Sona,Kayle,XinZhao,Morgana,Jhin,Blitzcrank
280,NA1_4205513395,1643960703316,1165,Zac,Lillia,Yasuo,Samira,Vex,Kayle,Viego,Orianna,Renekton,Lissandra
281,NA1_4205457394,1643958168213,2134,Sion,Gwen,TwistedFate,Ezreal,Xerath,Quinn,Diana,Fizz,Caitlyn,MissFortune
282,NA1_4205269128,1643949481356,1548,Karma,Karthus,Talon,Jinx,Thresh,Fiora,Zac,Yasuo,Lucian,Nami
283,NA1_4204246479,1643867280904,1959,Yone,Zac,Graves,Jinx,Janna,Chogath,Viego,Viktor,MissFortune,Senna
284,NA1_4229852639,1645785498011,1413,Teemo,Viego,Lux,Samira,Rakan,Tristana,Trundle,Sion,Senna,Pyke
285,NA1_4229829264,1645783002985,1940,Akshan,Khazix,Xerath,Zeri,Nautilus,Darius,Elise,Lux,Kaisa,Sett
286,NA1_4229807516,1645780798417,1834,Akali,Sion,Vex,Ashe,Zilean,Gragas,LeeSin,Ahri,Kalista,Heimerdinger
287,NA1_4229795311,1645778904775,1585,Zeri,Qiyana,Vex,Samira,Pyke,Gangplank,Poppy,Akali,Kaisa,Lux
288,NA1_4228992785,1645716208733,1937,Tryndamere,XinZhao,Katarina,Jinx,Xerath,Rengar,Viego,Vladimir,Samira,Senna
289,NA1_4228741769,1645684260837,2257,Aatrox,Lillia,Qiyana,Zeri,Thresh,Mordekaiser,Poppy,Talon,Aphelios,Lulu
290,NA1_4228678545,1645683027309,934,MonkeyKing,Poppy,Lissandra,Aphelios,Lulu,Sett,Nunu,Corki,Zeri,Nami
291,NA1_4228638768,1645679962197,2725,Fiora,Hecarim,Akali,Caitlyn,Morgana,Aatrox,Kayn,Kassadin,Jhin,Lux
292,NA1_4228557596,1645676516067,2714,Gnar,Kayn,Leblanc,Ezreal,Morgana,Darius,Diana,Viktor,Jhin,Lux
293,NA1_4228539907,1645674216523,1788,Gwen,Khazix,Lucian,Jhin,Lux,Jax,Elise,Ahri,Jinx,Rakan
294,NA1_4228492860,1645672460559,1489,Fiora,Ekko,Neeko,Caitlyn,Thresh,Mordekaiser,Gwen,Talon,Samira,Janna
295,NA1_4227764478,1645605085859,1706,Renekton,Diana,Talon,Samira,Sett,Viktor,Nocturne,Anivia,Vayne,Xerath
296,NA1_4227709357,1645602231441,2532,Gwen,Lillia,Kassadin,Samira,Alistar,Yone,Zac,Qiyana,Jinx,Janna
297,NA1_4227714894,1645600224642,1618,Sion,Shaco,Ahri,Samira,Pyke,Gangplank,Diana,Malzahar,Vayne,Karma
298,NA1_4227679119,1645598251307,1406,Shen,Zed,Akali,Zeri,Leona,Irelia,LeeSin,Syndra,Twitch,Yuumi
299,NA1_4227664273,1645596278010,1618,Kled,Gwen,Syndra,Lucian,Zilean,Irelia,Ekko,Talon,Jinx,Soraka
300,NA1_4227091337,1645577485787,2023,Volibear,Diana,Irelia,Vayne,Blitzcrank,Gwen,Hecarim,Talon,Jhin,Soraka
301,NA1_4226963680,1645574948748,1802,Gwen,Nidalee,Galio,Samira,Thresh,Yone,Volibear,Anivia,Jhin,Blitzcrank
302,NA1_4226014864,1645493976125,2332,Gwen,Shaco,Talon,Samira,Nami,Yone,Sejuani,Xerath,Jinx,Lux
303,NA1_4229692075,1645768162147,1738,Tryndamere,Zac,Azir,Aphelios,Pyke,Irelia,Viego,AurelionSol,Draven,Nautilus
304,NA1_4229460528,1645755549095,1994,Singed,Shaco,Lux,Xayah,Senna,Camille,Khazix,Irelia,Ezreal,Teemo
305,NA1_4229413047,1645753249947,981,Illaoi,Hecarim,Ahri,Aphelios,Renata,Aatrox,Karthus,Zilean,Kaisa,MissFortune
306,NA1_4229346006,1645750709822,2148,Irelia,Kayn,Vladimir,Tristana,Yuumi,Akshan,Lillia,Galio,Caitlyn,Morgana
307,NA1_4229299002,1645747988036,2066,Irelia,Hecarim,Lux,Kaisa,Yuumi,Camille,Kindred,Ryze,Quinn,Nami
308,NA1_4227150953,1645594492398,1811,Chogath,Hecarim,Kalista,Samira,Pyke,Akali,LeeSin,Tristana,Aphelios,Velkoz
309,NA1_4227150889,1645593450130,417,,,,,,Lucian,Hecarim,Vladimir,MissFortune,Karma
310,NA1_4227150692,1645591486979,1369,Camille,Diana,Volibear,Caitlyn,Morgana,Darius,Shaco,Katarina,Samira,Soraka
311,NA1_4221717489,1645325756753,1264,Ornn,Diana,Garen,Ashe,Renata,Mordekaiser,Taliyah,Zed,Xayah,Morgana
312,NA1_4221717111,1645322652933,2045,Darius,Viego,Ahri,Kaisa,Karma,Nasus,Lillia,Zed,Caitlyn,Lulu
313,NA1_4221716789,1645319631887,1617,Mordekaiser,Kayn,Veigar,Tristana,Yuumi,Darius,Graves,Yasuo,Ezreal,Lulu
314,NA1_4223206466,1645308666800,1327,Urgot,Diana,Akali,Vayne,Soraka,Graves,RekSai,Veigar,Xayah,Yuumi
315,NA1_4223190379,1645306204803,922,Graves,Hecarim,Vladimir,Tristana,Pyke,Zed,RekSai,Sylas,Kaisa,Lulu
316,NA1_4223122724,1645302885953,1640,Kayle,Hecarim,Zilean,Draven,Karma,Gnar,Ekko,Vladimir,Sivir,Yuumi
317,NA1_4222449200,1645246326552,2059,Darius,Ekko,AurelionSol,Tristana,Pyke,Aatrox,Khazix,Azir,Jhin,Blitzcrank
318,NA1_4222429571,1645244125624,1942,Sett,Ekko,Gangplank,Zeri,Thresh,Aatrox,Rammus,Katarina,Ezreal,Seraphine
319,NA1_4210264167,1644285667818,1435,Singed,Talon,Ahri,Zeri,Senna,Renekton,XinZhao,Katarina,Jinx,Karma
320,NA1_4210209551,1644284387658,933,Irelia,Talon,Vladimir,Zeri,Karma,Akali,Graves,Sylas,Jhin,Yuumi
321,NA1_4210230698,1644282039790,1220,Poppy,JarvanIV,Ahri,Vayne,Sona,Yone,Shaco,Akali,Ezreal,Karma
322,NA1_4210147871,1644280849600,615,Poppy,XinZhao,Malzahar,Caitlyn,Nautilus,Vayne,Viego,Katarina,Jhin,Karma
323,NA1_4210141634,1644278711767,1785,Mordekaiser,Viego,Veigar,Jinx,Karma,Darius,XinZhao,Ryze,Kaisa,Zilean
324,NA1_4210008685,1644273537302,2616,Renekton,Graves,Ekko,Tristana,Nami,Akali,Zac,Veigar,Kaisa,Lulu
325,NA1_4210014462,1644271693882,1494,Sion,Ekko,Talon,Twitch,Lulu,Irelia,Diana,Ahri,Zeri,Karma
326,NA1_4209949668,1644269548077,1762,Sion,Kindred,Zed,Ezreal,Karma,Vladimir,Viego,Lissandra,Jinx,Pyke
327,NA1_4209924059,1644261762561,1364,Aatrox,XinZhao,Fizz,Aphelios,Xerath,Jayce,LeeSin,Seraphine,Jinx,Karma
328,NA1_4209891264,1644259659892,1409,Tryndamere,Vi,Corki,Xayah,Karma,Malphite,Trundle,Anivia,Aphelios,Zyra
329,NA1_4209865737,1644256460837,1785,Jax,Talon,Vex,Ezreal,Senna,Gragas,RekSai,Yasuo,Cassiopeia,Karma
330,NA1_4209823970,1644254641162,1469,Teemo,Shaco,Zoe,Jinx,Thresh,Ornn,Kayn,Vladimir,Draven,Lulu
331,NA1_4209808534,1644251193381,1636,Fiora,Kayn,Akali,Ezreal,Karma,Trundle,Nunu,Ekko,Kaisa,Bard
332,NA1_4209765771,1644248119624,1856,Yone,Viego,Katarina,Zeri,Karma,Singed,Zac,Annie,Twitch,Morgana
333,NA1_4209215060,1644198675930,1491,Shen,Trundle,Zoe,Jinx,Thresh,Aatrox,Diana,Lux,Aphelios,Karma
334,NA1_4209127143,1644196570441,1272,Viktor,JarvanIV,Ekko,Vayne,Karma,Gangplank,Zac,Lissandra,Draven,Seraphine
335,NA1_4209061691,1644194579650,1488,Mordekaiser,JarvanIV,Vex,Zeri,Blitzcrank,Poppy,Graves,Kassadin,Vayne,Sona
336,NA1_4208991313,1644191580330,2070,Riven,Gwen,Fizz,Jhin,Soraka,Aatrox,Trundle,Ahri,Jinx,Lulu
337,NA1_4208548929,1644180250290,1370,Quinn,LeeSin,Pyke,Ezreal,Karma,Sion,Hecarim,Fizz,Caitlyn,Rakan
338,NA1_4230829842,1645848008456,1446,Ornn,Qiyana,Kassadin,Zeri,Nami,Graves,Ekko,Katarina,Samira,Leona
339,NA1_4230762639,1645845775291,1746,Darius,Hecarim,Katarina,Twitch,Yuumi,Aatrox,Kindred,Talon,Sylas,Taric
340,NA1_4227345480,1645731594830,206,,,,,,Rumble,,,,
341,NA1_4229112208,1645729874390,1011,Graves,Rengar,Kassadin,Ezreal,Senna,Gangplank,Karthus,Renekton,Tristana,Nautilus
342,NA1_4228165757,1645656518694,1258,Sion,Volibear,Zed,Jinx,Lux,Akshan,Tryndamere,Yasuo,Samira,Morgana
343,NA1_4228191118,1645655034336,1163,Fiora,Elise,Aatrox,Jinx,Morgana,Riven,RekSai,Katarina,MissFortune,Yuumi
344,NA1_4228139901,1645649985464,949,Sion,Nocturne,Neeko,Ezreal,Seraphine,Tryndamere,Viego,Vladimir,Aphelios,Yuumi
345,NA1_4221281059,1645166123698,2450,Yone,Lillia,Ryze,Aphelios,Senna,Quinn,JarvanIV,Ahri,Jinx,Lulu
346,NA1_4221205698,1645164119012,1674,Nasus,RekSai,Veigar,Xayah,Rakan,Rumble,LeeSin,Zed,Ezreal,Renata
347,NA1_4221188866,1645162175519,742,Tryndamere,Shaco,Talon,Caitlyn,Senna,MasterYi,Yuumi,Sejuani,Vayne,Renata
348,NA1_4221189841,1645159720069,1706,Jayce,XinZhao,Kassadin,Caitlyn,Shaco,Kayle,LeeSin,Riven,Xayah,Senna
349,NA1_4221111634,1645157361073,1643,Sion,Zed,Ekko,Caitlyn,Bard,Darius,Viego,Akali,Kaisa,Renata
350,NA1_4219003633,1644995537449,1241,Yorick,Ekko,Annie,Caitlyn,Senna,Kled,Graves,Vex,Xayah,Lulu
351,NA1_4218958939,1644993537359,621,Singed,Ivern,Ahri,Vayne,Soraka,Kled,Graves,Akali,Twitch,Shaco
352,NA1_4218993096,1644991237050,1330,Fiora,Kindred,Vladimir,Ezreal,Nautilus,Garen,Lillia,Viktor,Jhin,Pyke
353,NA1_4230811655,1645848381573,945,Trundle,Kindred,Katarina,Zeri,Janna,Sylas,LeeSin,Chogath,Lucian,Nami
354,NA1_4230755636,1645846751406,1231,Gnar,MasterYi,Ahri,Aphelios,Lulu,Graves,Viego,Ryze,Akshan,Nami
355,NA1_4230672811,1645842452784,2194,Camille,Volibear,Akali,Ashe,Nami,Akshan,Kindred,Malzahar,Aphelios,Thresh
356,NA1_4230624435,1645840125216,1852,Illaoi,Hecarim,Ahri,Caitlyn,Yuumi,Nasus,LeeSin,Heimerdinger,Jhin,Karma
357,NA1_4230396179,1645832678818,1723,Yone,Elise,Diana,Jhin,Renata,Kennen,Graves,Viktor,Vayne,Nami
358,NA1_4228488528,1645673857201,2162,Diana,Viego,Ahri,Ezreal,Thresh,MonkeyKing,Nidalee,Veigar,Caitlyn,Renata
359,NA1_4228456817,1645671026987,1684,Tryndamere,MasterYi,Kayle,Jhin,Nami,Aatrox,Khazix,Teemo,MissFortune,Renata
360,NA1_4228379103,1645668731043,1616,Garen,Volibear,Akshan,Lucian,Nami,Nasus,LeeSin,Veigar,Ashe,Swain
361,NA1_4228343337,1645666705035,1524,Teemo,Warwick,Vex,Jinx,Nami,Kayle,Kayn,Lux,Ezreal,Rakan
362,NA1_4228251716,1645659358070,1835,Yorick,Qiyana,Velkoz,Lucian,Nami,Tryndamere,Ekko,Zed,Jhin,Leona
363,NA1_4228185581,1645656703782,2092,Camille,Trundle,Ekko,Vayne,Nami,Garen,Hecarim,Katarina,Lucian,Senna
364,NA1_4228181374,1645654899078,1466,Yorick,Vi,Yasuo,Ezreal,Bard,Kayle,Zed,Viktor,Caitlyn,Nami
365,NA1_4227699557,1645602100410,1311,Sett,Diana,Graves,Jhin,Xerath,Trundle,Volibear,Ahri,Zeri,Heimerdinger
366,NA1_4227712533,1645599255995,2038,Gangplank,Diana,Qiyana,Lucian,Shaco,Kayle,Hecarim,Yasuo,Twitch,Renata
367,NA1_4227614634,1645593398093,2797,Heimerdinger,Nunu,Viktor,Kaisa,Nami,Mordekaiser,Warwick,Akshan,Yasuo,Rakan
368,NA1_4227495683,1645590238327,1421,Aatrox,Trundle,Kennen,Kaisa,Nami,Sett,Evelynn,Seraphine,Jinx,Leona
369,NA1_4227398580,1645588155271,1517,Shen,Viego,Ahri,Samira,Nami,Gangplank,Evelynn,Graves,Ashe,Lux
370,NA1_4227183368,1645581287511,1710,Yone,Zac,Ryze,Lucian,Nami,Shen,Viego,Lux,Jhin,Yuumi
371,NA1_4227116644,1645579447383,1395,Fiora,Amumu,Leblanc,Caitlyn,Nami,Irelia,Khazix,Kassadin,Aphelios,TahmKench
372,NA1_4228121100,1645650197862,1665,Shen,FiddleSticks,Vex,Aphelios,Thresh,Sion,Lillia,Annie,Vayne,Yuumi
373,NA1_4226864045,1645567015490,2108,Teemo,Kayn,Pantheon,Jinx,Renata,Sion,RekSai,Katarina,Aphelios,Thresh
374,NA1_4226758797,1645563705523,2937,Chogath,Evelynn,Zed,Zeri,Thresh,Pantheon,RekSai,Katarina,Ezreal,Karma
375,NA1_4226773752,1645561336457,1837,Volibear,Hecarim,Syndra,Ezreal,Zilean,Riven,Viego,Ahri,Kaisa,Rakan
376,NA1_4226188453,1645502580156,1518,Fiora,Shaco,Akali,Zeri,Rakan,Yone,Ekko,Kindred,Aphelios,TahmKench
377,NA1_4217377282,1644870343292,1924,Irelia,Khazix,Ahri,Ezreal,Twitch,Nunu,Kayn,Vex,Zeri,Sona
378,NA1_4217325297,1644867886083,2036,Kassadin,RekSai,Jayce,Kaisa,Nautilus,Akali,Nunu,Yasuo,Twitch,Janna
379,NA1_4217361296,1644866107065,1329,Sona,Skarner,Viktor,Jinx,Morgana,Garen,Rammus,Kassadin,Zeri,Thresh
380,NA1_4213331574,1644531444868,1540,Camille,Viego,Kassadin,Jinx,Soraka,DrMundo,Khazix,Akali,Zeri,Janna
381,NA1_4213278431,1644529799863,1232,Tryndamere,RekSai,Ahri,Jinx,Rakan,Garen,Gwen,Vladimir,Kaisa,Thresh
382,NA1_4212766088,1644469870044,1357,Yone,Vi,Azir,Aphelios,Thresh,Tryndamere,Khazix,Fizz,Caitlyn,Morgana
383,NA1_4207399813,1644095429699,1648,Shen,Shaco,Annie,Caitlyn,Lux,Zoe,Karthus,Ekko,Zeri,Seraphine
384,NA1_4205987440,1644012363482,1744,Camille,Hecarim,Syndra,Kaisa,Braum,Sett,Kindred,Lulu,Jhin,Lux
385,NA1_4206040071,1644009760603,2051,Camille,Gwen,Leblanc,Zeri,Thresh,Kayle,Talon,Yone,Jhin,Nautilus
386,NA1_4205779944,1643999781782,1361,Tryndamere,FiddleSticks,TwistedFate,Zeri,Braum,Teemo,XinZhao,Sylas,Twitch,Lulu
387,NA1_4205688083,1643992591163,1708,Quinn,FiddleSticks,Corki,Zeri,Seraphine,Nasus,Shaco,Veigar,Caitlyn,Soraka
388,NA1_4204759949,1643923156651,1902,Jax,Hecarim,Illaoi,Caitlyn,Sona,Irelia,Skarner,Veigar,Zeri,Thresh
389,NA1_4204715101,1643921110509,1642,Irelia,Ekko,Qiyana,Zeri,Thresh,Aatrox,Khazix,Malzahar,Jinx,Nami
390,NA1_4204700206,1643918824747,1605,Tryndamere,Diana,Akali,MissFortune,Soraka,Gangplank,Sejuani,Veigar,Twitch,Nami
391,NA1_4204656064,1643916873496,1375,Singed,Diana,Cassiopeia,Zeri,Senna,Warwick,Kayn,Veigar,Kaisa,Thresh
392,NA1_4229206287,1645742026513,1028,Camille,Kayn,Zilean,Kalista,Pantheon,Irelia,LeeSin,Leblanc,Draven,TahmKench
393,NA1_4229220156,1645739445557,2211,Riven,Rengar,Akali,Kalista,Blitzcrank,Jax,Warwick,Vex,Ashe,Seraphine
394,NA1_4229146773,1645737599272,1513,Riven,Ekko,Veigar,Kaisa,Lux,Sett,Rammus,Vex,Kalista,Aatrox
395,NA1_4229039318,1645727861416,1559,Fiora,Qiyana,Corki,Xayah,Rakan,Aatrox,Nunu,Brand,Kalista,TahmKench
396,NA1_4229026714,1645726050068,1377,Malphite,Nidalee,Zoe,Kalista,TahmKench,Vladimir,Khazix,Veigar,Zeri,Soraka
397,NA1_4228427588,1645670854274,1396,Graves,Shaco,Anivia,Kalista,Taric,Darius,Nocturne,Viktor,Kaisa,Soraka
398,NA1_4228251993,1645659487385,936,Camille,Zac,Katarina,Kalista,Taric,Graves,MasterYi,Talon,Xerath,Yuumi
399,NA1_4228205403,1645656909002,1750,Gangplank,Shyvana,Kayle,Vayne,Soraka,Jayce,FiddleSticks,Veigar,Kalista,Blitzcrank
400,NA1_4227989689,1645643736843,2051,Brand,MasterYi,Akali,Kalista,Leona,Ornn,Sylas,Senna,Jinx,Morgana
401,NA1_4226891776,1645569970170,1314,Sion,Zed,Caitlyn,Kalista,Renata,Shen,Karthus,Riven,Ezreal,Blitzcrank
